William Alfonso Pacheco Serrano|Sin categoria||RAFAEL VELASQUEZ DUARTE|||||1|"MEDICIONES DE POROSIDAD Y COMPORTAMIENTO TÉRMICO DE MATERIALES ELABORADOS CON DIATOMITA."|Colombia|Revista Colombiana De Física |0120-2650 |1995|0|24
William Alfonso Pacheco Serrano|Sin categoria||RAFAEL VELASQUEZ DUARTE|||||1|"ETUDIO DE LA DIATOMITA POR MEDIO DE REYOS X Y MICROSCOPIA ELECTRÓNICA."|Colombia|Revista Colombiana De Física |0120-2650 |1995|0|24
William Alfonso Pacheco Serrano|Sin categoria||R VELASQUEZ DUARTE|||||1|"ESTUDIO POR MICROSCOPIA ÓPTICA Y SEM DE ESPECÍMENES DE DIATOMEAS FÓSILES DE ALREDEDORES DE TUNJA Y DE OTROS UTILIZADOS EN LA INDUSTRIA."|Colombia|Ciencia En Desarrollo |0121-7488 |1995|0|24
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS|DAVID LANDINEZ TELLEZ|JAIRO ROA ROJAS||||3|"FLUCTUACIONES DE LA CONDUCTIVIDAD ELECTRICA DEL SISTEMA CALABACU3O7-D"|Colombia|Revista Colombiana De Física |0120-2650 |2005|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS|LUIS ALFONSO SALCEDO P|||||2|"ANALISIS DE RUGOSIDAD POR MICROSCOPIA DE FUERZA ATOMICA (AFM) Y SOFTWARE SPIP APLICADO A SUPERFICIES VITREAS"|Colombia|Revista Colombiana De Física |0120-2650 |2006|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS|DAVID LANDINEZ TELLEZ|JAIRO ROA ROJAS||||3|"FLUCTUACIONES EN LA SUSCEPTIBILIDAD MAGNETICA PARA T&GT;TC EN EL COMPUESTO SUPERCONDUCTOR CALABACU3O7-D"|Colombia|Revista Colombiana De Física |0120-2650 |2006|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS|DAVID LANDINEZ TELLEZ|JAIRO ROA ROJAS||||3|"ORDEN DE LARGO ALCANCE SUPERCONDUCTOR EN LA FASE MEISSNER DE SUPERCONDUCTORES DE TIPO II"|Colombia|Revista Colombiana De Física |0120-2650 |2006|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS|DAVID LANDINEZ TELLEZ|JAIRO ROA ROJAS||||3|"TEORIA DE ELASTICIDAD APLICADA AL ESTUDIO DEL ORDEN DE LARGO ALCANCE SUPERCONDUCTOR EN LA FASE MIXTA DE SUPERCONDUCTORES DE TIPO II"|Colombia|Revista Colombiana De Física |0120-2650 |2006|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS|JAIRO ROA ROJAS|DAVID ARSENIO LANDINEZ TELLEZ||||3|"DETERMINING SUPERCONDUCTING PARAMETERS FROM ANALYSIS OF MAGNETIZATION FLUCTUATION FOR CALABACU3O7-D SUPERCONDUCTOR"|Suiza|Physica B-Condensed Matter |0921-4526 |2007|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS|DAVID LANDINEZ TELLEZ|JAIRO ROA ROJAS||||3|"FLUCTUACIONES EN LA MAGNETIZACION EN T MENOR QUETC, EN EL LIMITE DE CAMPOS DEBILES EN EL COMPUESTO SUPERCONDUCTOR CALABACUO"|Colombia|Revista Colombiana De Física |0120-2650 |2007|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS|GONZALO E PEDRAZA|LUIS CARLOS MORENO|DAVID LANDINEZ TELLEZ|JAIRO ROA ROJAS||5|"PRODUCCIÓN DE PELÍCULAS DE CASNO3 POR LA TÉCNICA DE SPRAY"|Colombia|Revista Colombiana De Física |0120-2650 |2007|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS|DAVIAN MARTINEZ B|DAVID LANDINEZ TELLEZ|JAIRO ROA ROJAS|||4|"PRODUCCION Y CARACTERIZACION DEL MATERIAL SUPERCONDUCTOR YB0.6SM0.4BA2CU3O7-D"|Colombia|Revista Colombiana De Física |0120-2650 |2008|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS|DAVID LANDINEZ TELLEZ|JAIRO ROA ROJAS||||3|"CRYSTALLOGRAPHIC ANALYSIS, TRANSPORT FEATURES AND MAGNETIC PROPERTIES OF THE CALABACU3-XGAXO7-D"|México|Revista Mexicana De Fisica |0035-001X |2007|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS|DAVID LANDINEZ TELLEZ|JAIRO ROA ROJAS||||3|"EFECTOS DE LA SUSTITUCION DE ELEMENTOS DE TIERRA RARAS EN LOS SITIOS DE LA DEL SUPERCONDUCTOR LABACACU3O7-D"|Colombia|Revista Colombiana De Física |0120-2650 |2008|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"MAGNETIZATION FLUCTUATION ANALYSIS AND SUPERCONDUCTING PARAMETERS OF , SM, GD, DY, HO, YB) SUPERCONDUCTOR"|Países Bajos|Physica B-Condensed Matter |0921-4526 |2009|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"PRODUCCION Y CARACTERIZACION DEL MATERIAL SUPERCONDUCTOR YB0.6SM0.4BA2CU3O7-Δ"|Colombia|Revista Colombiana De Física |0120-2650 |2008|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"ANALISIS Y CARACTERIZACION DE LA SUPERFICIE DE VIDRIO SODO-CALCICO"|Colombia|Ciencia En Desarrollo |0121-7488 |2003|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"ESTUDIO DE LA CONTRIBUCIÓN DE FLUCTUACIONES TÉRMICAS EN YB0.6SM0.4BA2CU3O7-Δ"|Colombia|Revista Colombiana De Física |0120-2650 |2009|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|JOSE DEL CARMEN OTALORA ACEVEDO|CARLOS PARRA VARGAS|||||2|"PROPIEDADES ESTRUCTURALES Y ELECTRONICAS DEL MGO A ALTA PRESIÓN"|Colombia|Revista Colombiana De Física |0120-2650 |2009|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"CARACTERIZACION COMPOSICIONAL DE SÍLICE DE RAMIRIQUÍ BOYACÁ"|Colombia|Scientia Et Technica |0122-1701 |2007|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"FLUCTUACIONES DE LA CONDUCTIVIDAD ELECTRICA DEL SISTEMA LA0.5RE0.5BACACU3O7-D"|Colombia|Revista Colombiana De Física |0120-2650 |2006|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"CARACTERIZACION ESTRUCTURAL DE MUESTRAS OSEAS DE HIDROXIAPATITA"|Colombia|Revista Colombiana De Física |0120-2650 |2011|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|ARMANDO SARMIENTO SANTOS|CARLOS PARRA VARGAS|||||2|"PROCESAMIENTO EN DESCARGA LUMINISCENTE DE LA PEROVSKITA YBA2CU3O7-D"|Colombia|Dyna |0012-7353 |2011|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS|JAIRO ROA ROJAS|DAVIAN MARTINEZ B||||3|"PRODUCCIÓN Y CARACTERIZACIÓN DEL NUEVO SISTEMA SUPERCONDUCTOR YB0,5HO0,5BA2CU3O7-Δ"|Chile|Avances En Ciencia E Ingeniería |0718-8706 |2011|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS|JAIRO ROA ROJAS|ARMANDO SARMIENTO SANTOS||||3|"PLASMA SINTERING OF THE YBA2CU3O7-D; SUPERCONDUCTOR"|Estados Unidos|Journal Of Chemistry And Chemical Engineering |1934-7375 |2011|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"MAGNETIZATION FLUCTUATION ANALYSIS AND SUPERCONDUCTING PARAMETERS OF LA1.5−XBA1.5+X−YCAYCU3OZ SUPERCONDUCTOR"|Estados Unidos|Journal Of Superconductivity And Novel Magnetism |1557-1947 |2012|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"AN APPROACH OF THE SINTERING YBA2CU3O7 SYSTEM"|Estados Unidos|Journal Of Superconductivity And Novel Magnetism |1557-1947 |2012|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"HIGH TEMPERATURE SUPERCONDUCTIVITY ON THE NEW SUPERCONDUCTOR SYSTEM YB1.8SM1.2BA5CU8O18"|Estados Unidos|Journal Of Superconductivity And Novel Magnetism |1557-1947 |2012|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"FLUCTUACIONES EN LA SUSCEPTIBILIDAD MAGNETICA PARA T&GT;TC EN EL COMPUESTO SUPERCONDUCTOR LA0.5RE0.5BACACU3O7-Δ"|Colombia|Revista Colombiana De Física |0120-2650 |2006|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"FLUCTUATION CONDUCTIVITY OF LA0.5RE0.5BACACU3O7-D (RE = Y, SM, DY) SUPERCONDUCTOR"|Estados Unidos|Journal Of Superconductivity And Novel Magnetism |1557-1947 |2012|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"BEHAVIOR OF THE IRREVERSIBILITY LINE IN THE NEW SUPERCONDUCTOR LA1.5+XBA1.5+X-YCAYCUO7-D"|Países Bajos|Physica B-Condensed Matter |0921-4526 |2011|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"PRODUCCIÓN Y CARACTERIZACIÓN DEL NUEVO SISTEMA SUPERCONDUCTOR"|Chile|Avances En Ciencia E Ingeniería |0718-8706 |2011|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"MAGNETIC MEASUREMENTS AND KINETIC ENERGY OF THE SUPERCONDUCTING CONDENSATE IN SMBA2CU3O7−Δ"|Brasil|Brazilian Journal Of Physics |0103-9733 |2012|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"MAGNETIC AND FERROELECTRIC RESPONSE OF CA2TIMNO6 MANGANITE-LIKE PEROVSKITE"|México|Revista Mexicana De Fisica |0035-001X |2010|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"WEAK FIELD MAGNETIC SUSCEPTIBILITY FLUCTUATIONS ABOVE THE SUPERCONDUCTING TRANSITION OF LA0:5RE0:5BACACU3O7¡± (RE=Y, SM, GD, DY, HO, YB) SUPERCONDUCTOR"|México|Revista Mexicana De Fisica |0035-001X |2010|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"PRODUCCIÓN Y CARACTERIZACIÓN ESTRUCTURAL DEL SISTEMA CAMN1-XTIXO3"|Colombia|Revista De La Academia Colombiana De Ciencias Exactas, Físicas Y Naturales |0370-3908 |2013|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"TECHNOLOGICAL, ENVIRONMENTAL AND ECONOMIC IMPACT, OF THE MINERAL MATTER PRESENTED IN COAL"|Colombia|Revista De La Academia Colombiana De Ciencias Exactas, Físicas Y Naturales |0370-3908 |2013|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"IRREVERSIBILITY CURVE ON Y1-XLUXBA2CU3O7-D; (X=0.4, 0.5 AND 0.6) SUPERCONDUCTING"|Estados Unidos|Journal Of Physics: Conference Series |1742-6588 |2014|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"ESTUDIO Y CARACTERIZACIÓN DE LA FASE VÍTREA EN MUESTRAS DE VIDRIO COLOMBIANO"|Colombia|Ciencia En Desarrollo |0121-7488 |2013|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"SÍNTESIS Y PROPIEDADES ESTRUCTURALES DEL SISTEMA SUPERCONDUCTOR LA1,5+XBA1,5+X−YCAYCU3OZ"|Colombia|Ciencia En Desarrollo |0121-7488 |2013|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"HYDROGENATION OF M-DINITROBENZENE OVER AU CATALYSTS ONMAGNETIC SUPPORTS"|Colombia|Journal Of Molecular Catalysis A-Chemical |1381-1169 |2014|1|9
Carlos Arturo Parra Vargas|Investigador Junior (IJ)|CARLOS PARRA VARGAS||||||1|"MAGNETIC FLUCTUATIONS ONTR3BA5CU8OZ; (TR=HO, Y ANDYB) SUPERCONDUCTING SYSTEM"|Colombia|Physica B-Condensed Matter |0921-4526 |2014|1|9
Ulises Piratoba Morales|Investigador Junior (IJ)|||||||0|"CARACTERIZACIÓN SUPERFICIAL Y NANO ESTRUCTURAL DE NANO MULTICAPAS CR/CRN OBTENIDAS POR UBM CON DIFERENTES GRADOS DE DESBALANCE"|México|Revista Mexicana De Fisica |0035-001X |2013|0|0
Ulises Piratoba Morales|Investigador Junior (IJ)||EZEQUIEL CANO|ANDRES LONDONO||||2|"· ANÁLISIS DE INCERTIDUMBRES EN FÓRMULAS USADAS PARA RECONSTRUIR ACCIDENTES DE TRANSITO"|Colombia|XX CONGRESO NACIONAL DE FÍSICA |0 |2003|0|0
Ulises Piratoba Morales|Investigador Junior (IJ)|||||||0|"MÓVILES SIN ROZAMIENTO PARA ESTUDIOS CINÉTICOS"|Colombia|XX CONGRESO NACIONAL DE FÍSICA |0 |2003|0|0
Ulises Piratoba Morales|Investigador Junior (IJ)|||||||0|"SIMULACIÓN DE PROCESOS EN CONTINUO PARA ELECTRODEPOSICIÓN DE ALEACIONES PROTECTORAS"|Colombia|Revista Facultad De Ingenieria |0120-6230 |2003|0|0
Ulises Piratoba Morales|Investigador Junior (IJ)|||||||0|"IMPLEMENTACIÓN DE UNA METODOLOGÍA PARA EVALUAR LA ADHESIÓN DE RECUBRIMIENTOS"|Colombia|Dyna |0012-7353 |2004|0|0
Ulises Piratoba Morales|Investigador Junior (IJ)|||||||0|"CARACTERIZACIÓN TOPOGRÁFICA DE RECUBRIMIENTOS ZN-NI OBTENIDOS POR ELECTRODEPOSICIÓN CON ALTAS DENSIDADES DE CORRIENTE"|Colombia|Ciencia En Desarrollo |0121-7488 |2004|0|0
Ulises Piratoba Morales|Investigador Junior (IJ)|||||||0|"CARACTERIZACIÓN SUPERFICIAL, ELECTROQUÍMICA Y DE COMPOSICIÓN DE ALEACIONES ZINC NÍQUEL ELECTRODEPOSITADAS"|Colombia|Dyna |0012-7353 |2008|0|0
Ulises Piratoba Morales|Investigador Junior (IJ)|||||||0|"MAGNETRÓN DESBALANCEADO: CONFIGURACIÓN DEL CAMPO MAGNÉTICO Y SU CORRELACIÓN CON EL CAMPO DE 2 ESPIRAS CONCÉNTRICAS"|Colombia|Revista De La Academia Colombiana De Ciencias Exactas, Físicas Y Naturales |0370-3908 |2012|0|0
Ulises Piratoba Morales|Investigador Junior (IJ)|||||||0|"IMPEDANCIA ELECTROQUÍMICA -INTERPRETACIÓN DE DIAGRAMAS TÍPICOS CON CIRCUITOS EQUIVALENTES"|Colombia|Dyna |0012-7353 |2010|0|0
Ulises Piratoba Morales|Investigador Junior (IJ)|||||||0|"RESISTENCIA A LA CORROSIÓN DE RECUBRIMIENTOS DE CRN DEPOSITADOS POR PVD CON UBM: TECNOLOGÍA EFICIENTE Y AMBIENTALMENTE LIMPIA"|Venezuela|Revista Latinoamericana De Metalurgia Y Materiales |0255-6952 |2011|0|0
Ulises Piratoba Morales|Investigador Junior (IJ)|||||||0|"EFFECT OF COATINGS OBTANIED BY SPUTTERING OF CHROMIUM CATODE ON THE CORROSION RESISTANCE OF AISI H13 STEEL"|Estados Unidos|Journal Of Physics: Conference Series |1742-6588 |2013|0|0
Ulises Piratoba Morales|Investigador Junior (IJ)|||||||0|"THE EFFECT OF BILAYER PERIOD AND DEGREE OF UNBALANCING ON MAGNETRON SPUTTERED CR/CRN NANO-MULTILAYER WEAR AND CORROSION"|Estados Unidos|Thin Solid Films |0040-6090 |2011|0|0
Ulises Piratoba Morales|Investigador Junior (IJ)|||||||0|"CARACTERIZACI´ON SUPERFICIAL Y NANO ESTRUCTURAL DE NANO MULTICAPAS CR/CRN OBTENIDAS POR UBM CON DIFERENTES GRADOS DE DESBALANCE"|México|Revista Mexicana De Fisica |0035-001X |2013|0|0
Ulises Piratoba Morales|Investigador Junior (IJ)|||||||0|"ASPECTOS BÁSICOS EN LA INTERPRETACIÓN DE DIAGRAMAS DE IMPEDANCIA ELECTROQUÍMICA"|Colombia|Dyna |0012-7353 |2010|0|0
Ulises Piratoba Morales|Investigador Junior (IJ)|||||||0|"ESPECTROSCOPÍA DE ELECTRONES AUGER."|Colombia|Ciencia En Desarrollo |0121-7488 |1995|0|0
Nicanor Poveda Tejada|Investigador Junior (IJ)|RODOLFO ALEXANDER DIAZ SANCHEZ|ROBERTO MARTINEZ MARTINEZ|||||2|"CAMBIOS DE SABOR EN UN MODELO CON DOS DOBLETES DE HIGGS"|Colombia|Revista Colombiana De Física |0120-2650 |2003|0|6
Nicanor Poveda Tejada|Investigador Junior (IJ)||JAIRO ALEXIS RODRIGUEZ LOPEZ|ROBERTO MARTINEZ MARTINEZ||||2|"UPPER BOUND OF THE LIGHTEST HIGGS BOSON IN A SUPERSYMMETRIC SU(3)L⊗U(1)X GAUGE MODEL"|Estados Unidos|Physical Review D |0556-2821 |2004|0|6
Nicanor Poveda Tejada|Investigador Junior (IJ)|JAIRO GIRALDO GALLO|FERNANDO NARANJO MAYORGA|||||2|"CALCULO DE LOS PARAMETROS DE TRANSPORTE EN MATERIALES COMPUESTOS CON INCLUSIONES DE GRANOS MACROSCOPICOS POLIMERICOS CONDUCTORES"|Colombia|Revista Colombiana De Física |0120-2650 |2005|0|6
Nicanor Poveda Tejada|Investigador Junior (IJ)||ANGELA MERCEDES RABA PAEZ|FREDDY JACKSON POVEDA CUEVAS||||2|"DETERMINACIÓN DE LOS PARÁMETROS MOLECULARES Y TERMODINÁMICOS DE UN GAS A PARTIR DE SU ESPECTRO"|Colombia|Revista Colombiana De Física |0120-2650 |2006|0|6
Nicanor Poveda Tejada|Investigador Junior (IJ)||JAIRO ALEXIS RODRIGUEZ LOPEZ|ROBERTO MARTINEZ MARTINEZ||||2|"CSCC EN EL DECAIMIENTO DE LOS MESONES B CON EL MODELO 2HDM TIPO III"|Colombia|Revista Colombiana De Física |0120-2650 |2006|0|6
Nicanor Poveda Tejada|Investigador Junior (IJ)||ROBERTO ENRIQUE MARTINEZ MARTINEZ|JAIRO ALEXIS RODRIGUEZ LOPEZ||||2|"B+/- -&GT; L+/- VL EN EL MODELO CON DOS DOBLETES DE HIGGS TIPO III"|Colombia|Revista Colombiana De Física |0120-2650 |2006|0|6
Nicanor Poveda Tejada|Investigador Junior (IJ)|||||||0|"THE ANOMALOUS CHROMOMAGNETIC DIPOLE MOMENT OF THE TOP QUARK IN DIFFERENT FRAMEWORKS AND USING THE B TO S GAMMA PROCESS AS A BENCH MARK"|Colombia|Revista Colombiana De Física |0120-2650 |2002|0|6
Nicanor Poveda Tejada|Investigador Junior (IJ)|JAIRO ALEXIS RODRIGUEZ LOPEZ|FREDDY JACKSON POVEDA CUEVAS|||||2|"EL MODELO ESTÁNDAR DE PARTÍCULAS ELEMENTALES"|Colombia|Ciencia En Desarrollo |0121-7488 |2006|0|6
Nicanor Poveda Tejada|Investigador Junior (IJ)||ROBERTO ENRIQUE MARTINEZ MARTINEZ|RODOLFO ALEXANDER DIAZ SANCHEZ||||2|"THE PROCESS Μ → ΝEEΝ Μ IN THE 2HDM WITH FLAVOR CHANGING NEUTRAL CURRENTS"|Brasil|Brazilian Journal Of Physics |0103-9733 |2003|0|6
Nicanor Poveda Tejada|Investigador Junior (IJ)|JAIRO ALEXIS RODRIGUEZ LOPEZ|ROBERTO ENRIQUE MARTINEZ MARTINEZ||JOHN PAULO IDARRAGA MUNOZ|||3|"LEPTONIC DECAYS OF THE B CHARGED MESON AND B → XS Γ IN THE TWO HIGGS DOUBLET MODEL TYPE III"|Brasil|Brazilian Journal Of Physics |0103-9733 |2008|0|6
Nicanor Poveda Tejada|Investigador Junior (IJ)||ROBERTO ENRIQUE MARTINEZ MARTINEZ|MIGUEL ANGEL PEREZ ANGON||||2|"CHROMOMAGNETIC DIPOLE MOMENT OF THE TOP QUARK REVISITED"|Alemania|European Physical Journal C |1434-6044 |2008|0|6
Nicanor Poveda Tejada|Investigador Junior (IJ)||NELSON VERA VILLAMIZAR|GUILLERMO VILLATE ESPEJO||||2|"APLICANDO EL FORMALISMO DE LA MECANICA ONDULATORIA A LA FORMACION DEL SISTEMA SOLAR"|Colombia|Revista Colombiana De Física |0120-2650 |2013|0|6
Nicanor Poveda Tejada|Investigador Junior (IJ)|ROBERTO ENRIQUE MARTINEZ MARTINEZ|FREDY A OCHOA P|||||2|"CONTRIBUCION DE TC2 AL MOMENTO MAGNETICO ANOMALO DEL QUARK TOP"|Colombia|Revista Colombiana De Física |0120-2650 |2009|0|6
Nicanor Poveda Tejada|Investigador Junior (IJ)|ROBERTO ENRIQUE MARTINEZ MARTINEZ||JAIRO ALEXIS RODRIGUEZ LOPEZ||||2|"MDCM DEL QUARK TOP EN EL MODELO ESTANDAR"|Colombia|Revista Colombiana De Física |0120-2650 |2009|0|6
Nicanor Poveda Tejada|Investigador Junior (IJ)|ROBERTO ENRIQUE MARTINEZ MARTINEZ|FREDY A OCHOA P|||||2|"MOMENTO DIPOLAR MAGNETICO DEL QUARK TOP EN DIMENSIONES UNIVERSALES ADICIONALES"|Colombia|Revista Colombiana De Física |0120-2650 |2009|0|6
Nicanor Poveda Tejada|Investigador Junior (IJ)|ANGELA MERCEDES RABA PAEZ||ROBERTO ENRIQUE MARTINEZ MARTINEZ||||2|"CONTRIBUCION DEBIL AL MOMENTO CROMOMAGNETICO DEL QUARK TOP"|Colombia|Revista Colombiana De Física |0120-2650 |2010|0|6
Nicanor Poveda Tejada|Investigador Junior (IJ)|PAOLA MARCELA FONSECA ALFONSO||ROBERTO ENRIQUE MARTINEZ MARTINEZ||||2|"MOMENTO DIPOLAR CROMO-MAGNETICO DEL QUARK TOP EN EL MODELO UED MINIMAL"|Colombia|Revista Colombiana De Física |0120-2650 |2011|0|6
Nicanor Poveda Tejada|Investigador Junior (IJ)|PAOLA MARCELA FONSECA ALFONSO||ROBERTO ENRIQUE MARTINEZ MARTINEZ||||2|"MOMENTO DIPOLAR CROMOMAGNETICO DEL QUARK TOP EN EL MODELO TOPCOLOR ASISTIDO POR TECNICOLOR"|Colombia|Revista Colombiana De Física |0120-2650 |2011|0|6
Nicanor Poveda Tejada|Investigador Junior (IJ)|CHRISTIAN NICANOR POVEDA TEJADA|NELSON VERA VILLAMIZAR|||||2|"MODELO DINAMICO PARA EXPLICAR LA MORFOLOGIA DE GALAXIAS"|Colombia|Revista Colombiana De Física |0120-2650 |2012|0|6
Siervo Armando Ramirez Suarez|Sin categoria||FERNANDO NARANJO MAYORGA|LUIS E YOUNG S|GUILLERMO L LOPEZ|ENRIQUE VERA||4|"UNA REVISIÓN DE LA DINÁMICA DEL SOLITÓN EN EL TRANSPOLIACETILENO COMO EXPLICACIÓN DEL FENÓMERNO DE CONDUCCIÓN EN POLÍMEROS"|Colombia|Revista Colombiana De Física |0120-2650 |2003|0|0
Siervo Armando Ramirez Suarez|Sin categoria||FERNANDO NARANJO MAYORGA|ENRIQUE VERA|OSCAR Y FAJARDO|RAUL M TORRES||4|"REVISIÓN SOBRE EL TRANSPORTE DE CARGA EN POLÍMEROS CONDUCTORES"|Colombia|Revista Colombiana De Física |0120-2650 |2003|0|0
Armando Sarmiento Santos|Investigador Asociado (I)|||||||0|"MAGNETIC AND FERROELECTRIC RESPONSE OF CA2TIMNO6 MANGANITE-LIKE PEROVSKITE"|México|Revista Mexicana De Fisica |0035-001X |2012|0|6
Armando Sarmiento Santos|Investigador Asociado (I)||J L R MUZART|P A P WENDHAUSEN||||2|"SINTERIZACIÓN Y PULVERIZACÓN CATÓDICA DE ALEACIONES DE FE-CR"|Colombia|Momento |0121-4470 |2003|0|6
Armando Sarmiento Santos|Investigador Asociado (I)||JAIME CASTRO BLANCO|||||1|"POLIMERIZACIÓN POR PLASMA Y VAPORIZACIÓN SIMULTÁNEA DE UN METAL PARA LA DEPOSICIÓN DE PELÍCULAS COMPUESTAS DE POLÍMERO Y METAL"|Colombia|Bistua Revista De La Facultad De Ciencias Basicas |0120-4211 |2004|0|6
Armando Sarmiento Santos|Investigador Asociado (I)||JAIME CASTRO BLANCO|||||1|"ESTUDIO DE LA DESCARGA LUMINISCENTE DE RADIO FRECUENCIA EN ATMÓSFERAS FAVORABLES A LA FORMACIÓN DE POLÍMERO, UTILIZANDO LA DOBLE SONDA DE LANGMUIR"|Colombia|Bistua Revista De La Facultad De Ciencias Basicas |0120-4211 |2005|0|6
Armando Sarmiento Santos|Investigador Asociado (I)||JAIME CASTRO BLANCO|||||1|"PELÍCULAS POLIMÉRICAS DEPOSITADAS EN DESCARGA LUMINISCENTE DE RADIO FRECUENCIA"|Colombia|Bistua Revista De La Facultad De Ciencias Basicas |0120-4211 |2005|0|6
Armando Sarmiento Santos|Investigador Asociado (I)||J L R MUZART|||||1|"CARACTERIZACIÓN MICROESTRUCTURAL DE ALEACIONES DE FE-CR SOMETIDAS A LA DESCARGA LUMINISCENTE ANORMAL EN ATMÓSFERA DE NITRÓGENO"|Colombia|Revista Colombiana De Física |0120-2650 |2006|0|6
Armando Sarmiento Santos|Investigador Asociado (I)||J L R MUZART|HERIBERTO PENA PEDRAZA||||2|"ENFOQUE TERMODINÁMICO DE LA ABSORCIÓN DE NITRÓGENO POR ALEACIONES INOXIDABLES DE FE-CR"|Colombia|Revista Colombiana De Física |0120-2650 |2006|0|6
Armando Sarmiento Santos|Investigador Asociado (I)||J L R MUZART|||||1|"DISOLUCIÓN DEL NITRURO CÚBICO DE CROMO EN LA DESCARGA LUMINISCENTE ANORMAL"|Colombia|Revista Colombiana De Física |0120-2650 |2006|0|6
Armando Sarmiento Santos|Investigador Asociado (I)||HERIBERTO PENA PEDRAZA|ALBERTO PATINO||||2|"SISTEMA PARA LA MEDICIÓN DE LA RAZÓN DE ONDA ESTACIONARIA"|Colombia|Revista Colombiana De Física |0120-2650 |2006|0|6
Armando Sarmiento Santos|Investigador Asociado (I)||J L R MUZART|||||1|"INFLUENCIA DE LA CONFIGURACIÓN ELECTRÓDICA DE LA DESCARGA LUMINISCENTE ANORMAL DURANTE EL PROCESO DE ABSORCIÓN DE NITRÓGENO EN ALEACIONES DE FE-CR"|Colombia|Bistua Revista De La Facultad De Ciencias Basicas |0120-4211 |2007|0|6
